img_entrenamiento,validacion,preprocesamiento,inpaint,RGB_gray,arquitectura,capas,filtros,neuronas,test,Acc,Bal_acc,F_score,Kappa,AUC,Tiempo(mins)
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,1.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4065809078247689,3.290081262588501
OCT_i,Sí­,No,Sí­,RGB,Mobeen,3,2.0,128/64,Samsung,0.20430107526881722,0.20306382978723408,0.23593415046925484,-0.01519398141318784,0.5612296906347766,6.49762974580129
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5021959620890103,2.0169589241345722
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5808185769651778,1.151101291179657
OCT_S,Sí­,No,Sí­,RGB,Mobeen,3,2.0,64/32,iphone,0.48484848484848486,0.21477272727272725,0.36154972126195145,0.04375000000000007,0.5051136366224664,3.9432224591573077
OCT_i,Sí­,No,Sí­,RGB,Mobeen,3,2.0,64/32,Samsung,0.3548387096774194,0.17038297872340427,0.3235116138341944,-0.06427617776082406,0.5098292812879919,3.448746681213379
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,6.106061840057373
OCT_S,Sí­,No,Sí­,RGB,Mobeen,3,2.0,32/64,iphone,0.48484848484848486,0.20984848484848487,0.34748604930423116,0.021890740023246757,0.4894077305468924,3.3269116441408793
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.6128859546966109,2.316826113065084
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5275056518465299,2.503494091828664
OCT_i,Sí­,No,Sí­,RGB,Mobeen,3,2.0,32/64,Samsung,0.3870967741935484,0.2551063829787234,0.35147285792804434,0.036006546644844484,0.597896792342502,3.619429079691569
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.444040721170387,1.672371538480123
OCT_S,Sí­,No,Sí­,RGB,Mobeen,3,2.0,64/128,iphone,0.43434343434343436,0.20984848484848487,0.35232323232323237,0.05666156202143946,0.4767023563566283,6.003340105215709
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5010907579617939,6.5844096104303995
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5133232313427905,1.6566575328509012
OCT_i,Sí­,No,Sí­,RGB,Mobeen,3,2.0,64/128,Samsung,0.3010752688172043,0.14910638297872342,0.29265287858624717,-0.07390300230946889,0.5265369623636993,4.696395889918009
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,100/50,iphone,0.40404040404040403,0.19128787878787878,0.3346914010086758,-0.003953248539017018,0.47478008404976446,2.468822153409322
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5459693421172093,4.568558931350708
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,100/50,Samsung,0.13978494623655913,0.2345106382978724,0.1442394353253054,0.035019455252918275,0.5846045276983268,2.376608387629191
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5323061747352025,3.709459575017293
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.522699645557499,3.78217720190684
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4968310195621786,2.554113042354584
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,0.5,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5299476820422335,2.074345902601878
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,256/128,Samsung,0.043010752688172046,0.2,0.0035842293906810036,-0.005222249210590224,0.5296977498835087,3.9811144828796388
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4634053220508575,4.755596566200256
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5240607160875163,4.98672370115916
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.34924567114932137,4.1966750462849935
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,128/64,Samsung,0.40860215053763443,0.18417021276595744,0.34812976748460617,-0.05529193315452874,0.5032057007777041,3.0626834869384765
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5344992810668721,2.6891014774640403
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,64/32,iphone,0.47474747474747475,0.20075757575757577,0.3290245108426927,0.0009703085581215243,0.4761873371001589,3.9883462111155192
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,64/32,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4497460853285135,1.760774298508962
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,32/64,iphone,0.45454545454545453,0.20719696969696969,0.3512167227337506,0.01655629139072845,0.5488328354203246,3.170211160182953
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,32/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4107091718763557,1.6100374579429626
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49817391304347824,11.057152537504832
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,1.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.519630396893797,3.4216235200564067
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,1.0,64/128,Samsung,0.44086021505376344,0.1782127659574468,0.3441191066997519,0.013463892288861579,0.525382171112911,2.670332658290863
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.45471223217772155,5.605303517977396
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,100/50,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5172364036218035,2.654172948996226
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,100/50,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5129111711625949,2.2728992899258933
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.45715192765271145,3.3916600346565247
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5378906997533413,5.337213202317556
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,256/128,iphone,0.3434343434343434,0.2375,0.3259222711054462,0.05004428697962815,0.5045243416092813,7.39260303179423
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,128/64,Samsung,0.46236559139784944,0.1829787234042553,0.3317737831404416,0.003215434083601365,0.6071491369665188,2.3816125909487407
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5230028139197043,2.140590417385101
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,128/64,iphone,0.43434343434343436,0.21477272727272725,0.3444135356008061,0.00018034265103694658,0.5281486929105383,3.4816425601641336
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,6.332209670543671
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5015507005250024,3.2238720138867696
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,2.3515705347061155
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,64/32,iphone,0.45454545454545453,0.19734848484848486,0.3308257894513154,-0.01192504258943794,0.4584189995084163,4.5712886611620585
OCT_S,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4879236287969654,5.654737166563669
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,64/32,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5210928291550577,2.731648246447245
OCT_i,Sí­,No,Sí­,RGB,Rajagopalan,7,2.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47258879108057783,3.12498863140742
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,32/64,iphone,0.47474747474747475,0.20075757575757577,0.32828282828282834,-0.0013616028010114967,0.5277723254374168,3.4757515112559
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,32/64,Samsung,0.46236559139784944,0.19795744680851063,0.37707565530663795,0.018158783783783772,0.5627550311220751,1.4482572237650553
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,0.5,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5197286829297774,3.012134683132172
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,0.5,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5096264140314603,1.3250983834266663
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,100/50,iphone,0.48484848484848486,0.20492424242424243,0.33873381704367617,0.03034376800460914,0.521518150768244,4.3882601976394655
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,100/50,Samsung,0.1827956989247312,0.20957446808510638,0.19491011749076262,0.006745362563237767,0.5247256927413783,3.5833228627840676
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4980052784134988,9.687122805913289
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,256/128,Samsung,0.3763440860215054,0.2208936170212766,0.3468195922277461,-0.00540540540540535,0.5531382933320843,6.104402959346771
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,128/64,iphone,0.45454545454545453,0.26136363636363635,0.3834461116014514,0.13676731793960928,0.5341927279839231,5.268819423516591
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,128/64,Samsung,0.3870967741935484,0.22434042553191488,0.34086530207359644,0.06771016531832574,0.6034849664396167,5.158973912398021
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,64/32,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4495797068316033,3.6152572631835938
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,64/32,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47523698611304965,4.222653679052988
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,32/64,iphone,0.48484848484848486,0.20492424242424243,0.3328340880065018,0.010194079592236838,0.526230476642428,3.2623749574025473
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,32/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47555932162070275,4.945391285419464
OCT_S,Sí­,No,Sí­,RGB,Mobeen,4,2.0,64/128,iphone,0.47474747474747475,0.19583333333333333,0.3121627231216272,-0.012588512981903888,0.5304846023133549,3.6989186882972716
OCT_i,Sí­,No,Sí­,RGB,Mobeen,4,2.0,64/128,Samsung,0.07526881720430108,0.22400000000000003,0.05003796105019687,0.008553365563406357,0.5657039371423265,7.893956728776296
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,1.0,0/0,iphone,0.1717171717171717,0.2375,0.1590643274853801,0.04818853323953576,0.5362827154053369,2.3224445462226866
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,100/50,iphone,0.48484848484848486,0.20492424242424243,0.3380352629364487,0.02810394610202116,0.534188921974956,3.062344201405843
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,1.0,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5000907620202485,4.6093476931254065
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,512/256,iphone,0.4444444444444444,0.225,0.3388725969371131,0.08778689897805314,0.5249736942436856,3.84580717086792
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,1.0,0/0,Samsung,0.26881720430107525,0.24582978723404256,0.2927166770620526,0.047590361445783214,0.5086604465124069,2.657330775260925
OCT_S_inp,Sí­,No,No,RGB,Básica,2,1.0,120/84,iphone,0.24242424242424243,0.24583333333333335,0.22114478114478112,0.03933238452581178,0.5501083182870274,6.2021606206893924
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,1.0,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.48532051025033185,1.622641416390737
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5252822475459481,2.284302047888438
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,100/50,Samsung,0.3333333333333333,0.1955744680851064,0.2962974596294318,0.0006932409012132545,0.59041803601588,4.744512136777242
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,1.0,512/256,iphone,0.3939393939393939,0.21780303030303033,0.35265644773871635,0.04731355252606251,0.5952542731488137,4.538994880517324
OCT_S_inp,Sí­,No,Sí­,RGB,Básica,2,1.0,120/84,iphone,0.45454545454545453,0.1875,0.31620553359683795,0.00613496932515345,0.5379211604214713,10.358960847059885
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,1.0,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5201409025000618,6.518901594479879
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,5.8770696719487505
OCT_i_inp,Sí­,No,No,RGB,Básica,2,1.0,120/84,Samsung,0.41935483870967744,0.2724255319148936,0.37078309981535784,0.057962858750703505,0.5586807905660751,7.7054877281188965
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,256/128,iphone,0.46464646464646464,0.19166666666666668,0.31861471861471863,0.01018675721561968,0.5551828149810365,6.215061974525452
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4730231390822633,1.469869073232015
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,1.0,512/256,Samsung,0.4946236559139785,0.19574468085106383,0.3344936953662876,-0.0165116279069768,0.5467720835778823,4.841354433695475
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,1.0,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5566517945887199,3.0427659352620444
OCT_S_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,0/0,iphone,0.40404040404040403,0.23205128205128203,0.36655165344535834,0.07783391221976621,0.5349759206648896,2.817272206147512
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5664466735850893,2.3587748805681863
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,1.0,128/64,iphone,0.46464646464646464,0.19166666666666668,0.3097643097643098,-0.0216121495327104,0.5491427308614225,2.6729870478312177
OCT_S_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.49858439485040656,4.245885920524597
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,1.0,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4667900255653644,2.6285290519396463
OCT_i_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,0/0,Samsung,0.4838709677419355,0.19148936170212766,0.33943187289359655,0.015873015873015817,0.45853485746703393,1.694176189104716
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,256/128,Samsung,0.4731182795698925,0.2022127659574468,0.3772043010752688,0.01106770833333326,0.5306911206928271,5.4051389614741
OCT_i_inp,Sí­,No,Sí­,RGB,Básica,2,1.0,120/84,Samsung,0.3870967741935484,0.22514893617021275,0.34846940484564837,-0.021978021978022122,0.5336697963059853,6.945502392450968
OCT_i_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49383047106037853,1.4723458886146545
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,256/128,Samsung,0.5376344086021505,0.22400000000000003,0.40492159043817744,0.08405863490609256,0.5176149657367984,2.765104766686757
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,1.0,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47394790741766124,1.7941669662793478
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,1.0,128/64,Samsung,0.3655913978494624,0.18365957446808512,0.3350388542513779,0.0009104151493081192,0.46301658398833573,2.890943396091461
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.468327728248758,2.0200085719426473
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,1.0,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5707569981525336,2.8977826555569965
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,1.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4761098840325616,2.7554037888844807
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,128/64,Samsung,0.5268817204301075,0.21600000000000003,0.3840666285734075,0.05321610365571505,0.5509780352994653,1.8739680926005045
OCT_S_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,512/256,iphone,0.4444444444444444,0.21780303030303033,0.3602822786638622,0.044569222670644004,0.6084164149182494,5.4535460869471235
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,128/64,iphone,0.48484848484848486,0.2,0.31880448318804483,0.00512315270935948,0.48354788787881686,5.35152751604716
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,1.0,64/128,Samsung,0.4946236559139785,0.19574468085106383,0.3393768150066714,0.008168822328114445,0.47980358335828754,1.693513520558675
OCT_S_inp,Sí­,No,Sí­,RGB,Mobeen,2,1.0,100/50,iphone,0.40404040404040403,0.2109848484848485,0.3424723424723425,0.025037556334501887,0.4989216144576174,4.442019494374593
OCT_S_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4588679769083326,7.024368639787038
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,1.0,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5374414567198412,3.6649951934814453
OCT_i_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,512/256,Samsung,0.4838709677419355,0.19897872340425532,0.3618442489410232,-0.0022451728783117186,0.5153856304900858,3.700473972161611
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5666499843825425,4.415623120466868
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,1.0,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.530914400409799,3.4100915869077046
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,128/64,Samsung,0.3870967741935484,0.23182978723404254,0.3251989945538333,0.06408898305084754,0.5954545320736667,4.244170757134755
OCT_i_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5887179992313436,2.094543957710266
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,1.0,512/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.55360112672636,2.6640870491663615
OCT_S_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,128/64,iphone,0.30303030303030304,0.21477272727272725,0.26581813828360995,-0.005298013245033095,0.5265920882168861,2.4550979495048524
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,64/128,Samsung,0.4838709677419355,0.19148936170212766,0.33199905815870023,-0.027624309392265234,0.4540080543582411,2.1837161501248676
OCT_i_inp,Sí­,No,Sí­,RGB,Mobeen,2,1.0,100/50,Samsung,0.3118279569892473,0.1915744680851064,0.2987503632664923,-0.004556962025316302,0.5716689187700726,5.413809164365133
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,1.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.501123595505618,2.152970480918884
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,64/32,iphone,0.494949494949495,0.21401515151515152,0.3520538720538721,0.03452311293153876,0.6049319125926514,3.02904083331426
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,1.0,512/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5778122872099238,2.6747520565986633
OCT_S_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4972353185028847,3.866589113076528
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,0.5,0/0,iphone,0.46464646464646464,0.23493589743589743,0.3519303308776993,0.05714285714285716,0.579623495243443,2.346143372853597
OCT_i_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5410781512361215,2.7454224030176797
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,0.5,0/0,Samsung,0.25806451612903225,0.16736170212765955,0.26952485984744046,-0.03902202072538863,0.5085324779125202,1.2531627575556437
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,128/256,iphone,0.4444444444444444,0.1981060606060606,0.33479356464431087,-0.010766660478930934,0.5264826407408176,3.94785361289978
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,64/32,Samsung,0.3010752688172043,0.1940425531914894,0.23112848919300533,-0.023535387741280056,0.564431823357159,2.6856866518656415
OCT_i_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.425974797154136,2.447489845752716
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,0.5,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5104577301334545,4.248428722222646
OCT_S_inp,Sí­,No,Sí­,RGB,Mobeen,2,1.0,256/128,iphone,0.45454545454545453,0.19734848484848486,0.34291744739505936,0.02177493138151876,0.5526917663234664,6.269145727157593
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,1.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49262178507779664,2.2005451718966165
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,32/64,iphone,0.47474747474747475,0.20075757575757577,0.3275420875420876,-0.0040959625511995945,0.5483497871913492,2.1610389788945517
OCT_S_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,64/128,iphone,0.45454545454545453,0.20364219114219115,0.33380178597569904,-2.220446049250313e-16,0.5112494866365653,4.150337127844493
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,0.5,512/256,iphone,0.37373737373737376,0.1799242424242424,0.28994153994154,-0.0669216061185467,0.5573789090733501,3.432950409253438
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,0.5,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5186808016978577,1.4973738670349122
OCT_i_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.6121613224218917,1.9304420193036398
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,0.5,512/256,Samsung,0.3655913978494624,0.17838297872340425,0.3285543608124253,-0.05926640926640925,0.5126081976482155,2.2225194652875264
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,32/64,Samsung,0.4838709677419355,0.19148936170212766,0.33199905815870023,-0.012933968686180908,0.44765068555775744,3.332107591629028
OCT_S_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5137684142192287,5.248772215843201
OCT_S_inp,Sí­,No,No,RGB,Rajagopalan,3,0.5,512/256,iphone,0.47474747474747475,0.19583333333333333,0.3143155694879833,-0.00921387963144471,0.5352540043452244,4.212080128987631
OCT_S_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5810726797901901,2.09400718609492
OCT_S_inp,Sí­,No,No,RGB,Alqudah,2,0.5,128/64,iphone,0.48484848484848486,0.22736013986013986,0.3609866783779827,0.05555555555555547,0.5343754783609901,2.4543845454851785
OCT_S_inp,Sí­,No,No,RGB,Mobeen,2,1.0,64/128,iphone,0.41414141414141414,0.17083333333333334,0.3034929447143187,-0.029032258064516148,0.5221196116544954,2.4261446714401247
OCT_i_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4192895134715576,2.1273983399073284
OCT_S_inp,Sí­,No,No,RGB,Ghosh,6,0.5,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.46002540861700175,5.1413647095362345
OCT_i_inp,Sí­,No,Sí­,RGB,Mobeen,2,1.0,256/128,Samsung,0.3010752688172043,0.17987234042553193,0.3164570100053971,0.01031434184675828,0.5562002662052009,6.579434227943421
OCT_i_inp,Sí­,No,No,RGB,Rajagopalan,3,0.5,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5005356080197012,2.8358187079429626
OCT_i_inp,Sí­,No,Sí­,RGB,Alqudah,2,1.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5131904579711157,2.253135251998901
OCT_i_inp,Sí­,No,No,RGB,Alqudah,2,0.5,128/64,Samsung,0.5376344086021505,0.22400000000000003,0.40435825849058715,0.07941988950276246,0.5936276320825336,1.9653693397839864
OCT_i_inp,Sí­,No,No,RGB,Ghosh,6,0.5,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.3998475424633874,1.4893880446751913
OCT_i_inp,Sí­,No,No,RGB,Mobeen,2,1.0,64/128,Samsung,0.2903225806451613,0.2542553191489362,0.1553216374269006,0.022455805064500733,0.5871202822201441,2.863446215788523
OCT_S_inp,Sí­,No,Sí­,RGB,Ghosh,6,1.0,512/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4743836111794078,3.322233227888743
